rppdId	preferredName	rppdUri
ps03400	Rasismus, Hans	https://rppd.lobid.org/ps03400
ps03401	Rau, Karl	https://rppd.lobid.org/ps03401
ps03402	Rauber, Alfred	https://rppd.lobid.org/ps03402
ps03403	Rauber, August	https://rppd.lobid.org/ps03403
ps03404	Rebholz, Eduard	https://rppd.lobid.org/ps03404
ps03406	Anselmus Rabiosus	https://rppd.lobid.org/ps03406
ps03408	Rech, Ludwig	https://rppd.lobid.org/ps03408
ps03409	Recknagel, Georg Friedrich	https://rppd.lobid.org/ps03409
ps03411	Redwitz, Maximilian Heinrich Oscar ¬von¬	https://rppd.lobid.org/ps03411
ps03414	Reffert, Hans	https://rppd.lobid.org/ps03414
ps03415	Refflinghaus, Beate	https://rppd.lobid.org/ps03415
ps03417	Reginbald I.	https://rppd.lobid.org/ps03417
ps03418	Reginbald II	https://rppd.lobid.org/ps03418
ps03419	Reginger	https://rppd.lobid.org/ps03419
ps03420	Regino v. Prüm	https://rppd.lobid.org/ps03420
ps03422	Regneri, Elisabeth	https://rppd.lobid.org/ps03422
ps03423	Regneri, Liesel	https://rppd.lobid.org/ps03423
ps03427	Reiland, Ernst	https://rppd.lobid.org/ps03427
ps03428	Korb, Regina	https://rppd.lobid.org/ps03428
ps03429	Reimann, Albert (jun.)	https://rppd.lobid.org/ps03429
ps03430	Reimann, Albert (sen.)	https://rppd.lobid.org/ps03430
ps03431	Reimann, Ludwig	https://rppd.lobid.org/ps03431
ps03433	Reinecker, Monika	https://rppd.lobid.org/ps03433
ps03434	Reinhard, Frhr. von Helmstädt	https://rppd.lobid.org/ps03434
ps03435	Reinhard, Artur	https://rppd.lobid.org/ps03435
ps03436	Reinhard, Eugen	https://rppd.lobid.org/ps03436
ps03437	Reinhard, Josef Martin	https://rppd.lobid.org/ps03437
ps03438	Reinhardt, Jutta	https://rppd.lobid.org/ps03438
ps03439	Reinkober, Gerhard	https://rppd.lobid.org/ps03439
ps03440	Reiselt, Hermann	https://rppd.lobid.org/ps03440
ps03441	Reismüller, Auguste	https://rppd.lobid.org/ps03441
ps03442	Reiss, Heinz	https://rppd.lobid.org/ps03442
ps03443	Reiß, Joh. F. W.	https://rppd.lobid.org/ps03443
ps03444	Reiss, Martin	https://rppd.lobid.org/ps03444
ps03445	Reiß, Otto	https://rppd.lobid.org/ps03445
ps03447	Reitnauer, Ruth	https://rppd.lobid.org/ps03447
ps03449	Renn, Gottfried	https://rppd.lobid.org/ps03449
ps03450	Renno, Fritz	https://rppd.lobid.org/ps03450
ps03451	Reppe, August	https://rppd.lobid.org/ps03451
ps03453	Reuthner, Adolf	https://rppd.lobid.org/ps03453
ps03454	Reysmann, Theodor	https://rppd.lobid.org/ps03454
ps03455	Rhabanus Bischof v. Speyer	https://rppd.lobid.org/ps03455
ps03456	Rheinberger, Eduard	https://rppd.lobid.org/ps03456
ps03457	Rheinwald, Ignaz	https://rppd.lobid.org/ps03457
ps03458	Rheinwald, Julius-Karl-Louis	https://rppd.lobid.org/ps03458
ps03460	Rhoner, Alfons	https://rppd.lobid.org/ps03460
ps03462	Richard von Deidesheim	https://rppd.lobid.org/ps03462
ps03463	Richarz, Johann Peter ¬von¬	https://rppd.lobid.org/ps03463
ps03464	Richter, Gerda	https://rppd.lobid.org/ps03464
ps03465	Richter, Helmut	https://rppd.lobid.org/ps03465
ps03466	Riedel, Reinhold	https://rppd.lobid.org/ps03466
ps03468	Klippel, Elfriede	https://rppd.lobid.org/ps03468
ps03469	Rieder-Klippel, Elfriede	https://rppd.lobid.org/ps03469
ps03470	Riegel, Ernst August Emil	https://rppd.lobid.org/ps03470
ps03471	Riehl, Günter	https://rppd.lobid.org/ps03471
ps03473	Riem, Johann Friedrich	https://rppd.lobid.org/ps03473
ps03475	Ries, Volker	https://rppd.lobid.org/ps03475
ps03476	Rieß, Carl	https://rppd.lobid.org/ps03476
ps03477	Rinck, Monika	https://rppd.lobid.org/ps03477
ps03478	Rinck, Ute	https://rppd.lobid.org/ps03478
ps03479	Ringloo, Adelheid	https://rppd.lobid.org/ps03479
ps03480	Kirmse, G. A.	https://rppd.lobid.org/ps03480
ps03481	Rink, Franz	https://rppd.lobid.org/ps03481
ps03482	Rinkenburger, Richard	https://rppd.lobid.org/ps03482
ps03484	Riotte, Anna Franziska	https://rppd.lobid.org/ps03484
ps03486	Risch, Amalie	https://rppd.lobid.org/ps03486
ps03488	Ristenpart, Karl	https://rppd.lobid.org/ps03488
ps03490	Ritter, Josef	https://rppd.lobid.org/ps03490
ps03491	Ritter, Karl Albrecht ¬von¬	https://rppd.lobid.org/ps03491
ps03492	Ritter, Karl	https://rppd.lobid.org/ps03492
ps03493	Ritter, Thomas Pellegrino	https://rppd.lobid.org/ps03493
ps03494	Rittersbach, Theodor	https://rppd.lobid.org/ps03494
ps03495	Ritterspacher, Else	https://rppd.lobid.org/ps03495
ps03496	Ritzer, Helmuth	https://rppd.lobid.org/ps03496
ps03497	Ritzhaupt, Adam	https://rppd.lobid.org/ps03497
ps03498	Rock, Falk	https://rppd.lobid.org/ps03498
ps03499	Rockenbach, Erich	https://rppd.lobid.org/ps03499
ps03500	Roebel, Ludwig	https://rppd.lobid.org/ps03500
ps03503	Röder, Ernst	https://rppd.lobid.org/ps03503
ps03504	Rödiger, Ludwig	https://rppd.lobid.org/ps03504
ps03505	Rödter, Heinrich	https://rppd.lobid.org/ps03505
ps03506	Rödter, Gracchus	https://rppd.lobid.org/ps03506
ps03507	Gracchus	https://rppd.lobid.org/ps03507
ps03508	Roehm, Philipp	https://rppd.lobid.org/ps03508
ps03509	Römer, Friedel	https://rppd.lobid.org/ps03509
ps03511	Roemer, Philipp	https://rppd.lobid.org/ps03511
ps03513	Röser, Eric	https://rppd.lobid.org/ps03513
ps03514	Roesler, Rudolf	https://rppd.lobid.org/ps03514
ps03519	Schlosser, Marie-Elisabeth	https://rppd.lobid.org/ps03519
ps03522	Rollingen, Heinrich Hartard ¬von¬	https://rppd.lobid.org/ps03522
ps03524	Romstoeck, Walter	https://rppd.lobid.org/ps03524
ps03525	Ronkenbach, Erich	https://rppd.lobid.org/ps03525
ps03527	Roos, Fritz	https://rppd.lobid.org/ps03527
ps03528	Roos, Gisela	https://rppd.lobid.org/ps03528
ps03530	Roqué, Bartholomäus de la	https://rppd.lobid.org/ps03530
ps03532	Rosenberg, Philipp I., Frhr. ¬von¬	https://rppd.lobid.org/ps03532
ps03533	Rosenlehner, Alexander	https://rppd.lobid.org/ps03533
ps03534	Rosenstiel, Frederick H.	https://rppd.lobid.org/ps03534
ps03536	Rosentritt, Christian Friedrich	https://rppd.lobid.org/ps03536
ps03537	Rossato, Gerhard	https://rppd.lobid.org/ps03537
ps03538	Rossi, Gustav	https://rppd.lobid.org/ps03538
ps03539	Roßtäuscher, Christian	https://rppd.lobid.org/ps03539
ps03540	Roth, Burghildis (Schwester)	https://rppd.lobid.org/ps03540
ps03542	Roth, Eugen	https://rppd.lobid.org/ps03542
ps03543	Roth, Fritz	https://rppd.lobid.org/ps03543
ps03544	Roth, Hans-Georg	https://rppd.lobid.org/ps03544
ps03545	Lutra, Karl Heinrich	https://rppd.lobid.org/ps03545
ps03546	Roth-Lutra, Karl Heinrich	https://rppd.lobid.org/ps03546
ps03547	Rabe, Hilde	https://rppd.lobid.org/ps03547
ps03548	Roth-Rabe, Hilde	https://rppd.lobid.org/ps03548
ps03549	Rothaar, Bärbel	https://rppd.lobid.org/ps03549
ps03550	Rothbauer, Willibald	https://rppd.lobid.org/ps03550
ps03551	Rotherwein, Dominicus	https://rppd.lobid.org/ps03551
ps03553	Rothschild, Willibald	https://rppd.lobid.org/ps03553
ps03554	Rottermann, Eduard	https://rppd.lobid.org/ps03554
ps03556	Rottmann, Karl	https://rppd.lobid.org/ps03556
ps03560	Rottmüller, Herberg	https://rppd.lobid.org/ps03560
ps03561	Roux, Jakob Wilhelm Christian	https://rppd.lobid.org/ps03561
ps03562	Roux, Johann Christian	https://rppd.lobid.org/ps03562
ps03563	Roux, Karl	https://rppd.lobid.org/ps03563
ps03564	Rubi, Johann Friedrich	https://rppd.lobid.org/ps03564
ps03565	Ruby, Otto	https://rppd.lobid.org/ps03565
ps03566	Rucht, Karel	https://rppd.lobid.org/ps03566
ps03567	Rudolf I., Pfalzgraf	https://rppd.lobid.org/ps03567
ps03568	Rudolf II., Pfalzgraf, Kurfürst	https://rppd.lobid.org/ps03568
ps03569	Rübel, Rosemarie	https://rppd.lobid.org/ps03569
ps03570	Rücklos, Heinrich	https://rppd.lobid.org/ps03570
ps03571	Hutzmann	https://rppd.lobid.org/ps03571
ps03572	Rüdiger, gen. Hutzmann	https://rppd.lobid.org/ps03572
ps03573	Rüdiger, Andreas	https://rppd.lobid.org/ps03573
ps03574	Max Paulsen	https://rppd.lobid.org/ps03574
ps03575	Rüger, Maximilian	https://rppd.lobid.org/ps03575
ps03576	Rühl, Philipp Jakob	https://rppd.lobid.org/ps03576
ps03577	Rümpler, Helga / -	https://rppd.lobid.org/ps03577
ps03578	Rischer	https://rppd.lobid.org/ps03578
ps03579	Rüscher, Johann Jakob	https://rppd.lobid.org/ps03579
ps03580	Rüttinger, Gerhard	https://rppd.lobid.org/ps03580
ps03581	Ruhl, Elisa	https://rppd.lobid.org/ps03581
ps03582	Ruhoff, Hans	https://rppd.lobid.org/ps03582
ps03584	Ruland, Carl Friedrich	https://rppd.lobid.org/ps03584
ps03585	Ruland, Johann Gerhard	https://rppd.lobid.org/ps03585
ps03586	Ruland, Johannes	https://rppd.lobid.org/ps03586
ps03589	Rumpf, Martha	https://rppd.lobid.org/ps03589
ps03591	Rumpler, Helga	https://rppd.lobid.org/ps03591
ps03592	Runck, Gerd	https://rppd.lobid.org/ps03592
ps03594	Runge, Stefan	https://rppd.lobid.org/ps03594
ps03595	Ronius	https://rppd.lobid.org/ps03595
ps03596	Runge, Wilhelm	https://rppd.lobid.org/ps03596
ps03598	Rupert von der Pfalz	https://rppd.lobid.org/ps03598
ps03599	Rupp, August	https://rppd.lobid.org/ps03599
ps03602	Ruprecht Pfalzgraf v. Zweibrücken-Veldenz-Lützelstein	https://rppd.lobid.org/ps03602
ps03603	Ruprecht Pfalzgraf	https://rppd.lobid.org/ps03603
ps03604	Ruprecht I., Kurfürst von der Pfalz	https://rppd.lobid.org/ps03604
ps03605	Ruprecht III., Kurfürst von der Pfalz	https://rppd.lobid.org/ps03605
ps03606	Ruprecht von der Pfalz, Deutscher Kaiser	https://rppd.lobid.org/ps03606
ps03607	Ruprecht von Pfalz-Simmern	https://rppd.lobid.org/ps03607
ps03609	Rust, Isaac	https://rppd.lobid.org/ps03609
ps03614	Sabljic, Rajko	https://rppd.lobid.org/ps03614
ps03615	Sachweh, Ulrich	https://rppd.lobid.org/ps03615
ps03616	Tänzer, Gerda	https://rppd.lobid.org/ps03616
ps03617	Sachweh-Tänzer, Gerda	https://rppd.lobid.org/ps03617
ps03618	Sackmann, Franz	https://rppd.lobid.org/ps03618
ps03619	Sahm, Rita	https://rppd.lobid.org/ps03619
ps03621	Saint-André, Jean Bon Baron (Jeanbon)	https://rppd.lobid.org/ps03621
ps03622	Salabert	https://rppd.lobid.org/ps03622
ps03623	Freudenthal, Margarete	https://rppd.lobid.org/ps03623
ps03624	Sallis-Freudenthal, Margarete	https://rppd.lobid.org/ps03624
ps03625	Satoma	https://rppd.lobid.org/ps03625
ps03626	Salzmann, Tomas	https://rppd.lobid.org/ps03626
ps03627	Sand, Ulrich	https://rppd.lobid.org/ps03627
ps03630	Sartorius	https://rppd.lobid.org/ps03630
ps03631	Sartorius, Otto	https://rppd.lobid.org/ps03631
ps03633	Sattel, Paul	https://rppd.lobid.org/ps03633
ps03635	Sauer, Eugen	https://rppd.lobid.org/ps03635
ps03636	Sauer, Heinr. Maria	https://rppd.lobid.org/ps03636
ps03639	Saul, Heinrich	https://rppd.lobid.org/ps03639
ps03642	Mayring-Gaab, Irma	https://rppd.lobid.org/ps03642
ps03643	Sauter, Irma	https://rppd.lobid.org/ps03643
ps03645	Wittgenstein, Friedrich Ludwig ¬von¬	https://rppd.lobid.org/ps03645
ps03646	Sayn, Fridrich Ludwig ¬von¬	https://rppd.lobid.org/ps03646
ps03648	Schaaff, Gustav	https://rppd.lobid.org/ps03648
ps03649	Schad, Albert	https://rppd.lobid.org/ps03649
ps03652	Schadaeus, Abraham	https://rppd.lobid.org/ps03652
ps03654	Schadland, Johannes	https://rppd.lobid.org/ps03654
ps03658	Schäfer, Anton	https://rppd.lobid.org/ps03658
ps03659	Schäfer, F. G.	https://rppd.lobid.org/ps03659
ps03661	Schäfer, Joseph	https://rppd.lobid.org/ps03661
ps03662	Schäfer, Oskar	https://rppd.lobid.org/ps03662
ps03663	Schäfer, Ulrich	https://rppd.lobid.org/ps03663
ps03664	Schäfer, Wiegand	https://rppd.lobid.org/ps03664
ps03665	Schätzlein, Christian	https://rppd.lobid.org/ps03665
ps03668	Schandin, Paul	https://rppd.lobid.org/ps03668
ps03670	Scharf, Ludwig	https://rppd.lobid.org/ps03670
ps03671	Scharfenberg, Konrad ¬von¬	https://rppd.lobid.org/ps03671
ps03672	Scharff, Willi	https://rppd.lobid.org/ps03672
ps03675	Schattenmann, Karl Heinrich	https://rppd.lobid.org/ps03675
ps03676	Schaub, Franz Seraph	https://rppd.lobid.org/ps03676
ps03677	Schaub, Josef	https://rppd.lobid.org/ps03677
ps03680	Schaurer, Adolf	https://rppd.lobid.org/ps03680
ps03681	Schaurer, Klaus-Rainer	https://rppd.lobid.org/ps03681
ps03682	Schechinger, Gerhard	https://rppd.lobid.org/ps03682
ps03683	Scheel, Ursula	https://rppd.lobid.org/ps03683
ps03684	Scheel, Werner	https://rppd.lobid.org/ps03684
ps03688	Scheffer, Johann Baptist	https://rppd.lobid.org/ps03688
ps03689	Scheibenhart, Ernst	https://rppd.lobid.org/ps03689
ps03690	Scheibenhart, Peter	https://rppd.lobid.org/ps03690
ps03691	Scheiblich, Lotte	https://rppd.lobid.org/ps03691
ps03696	SChellinger, Max ¬von¬	https://rppd.lobid.org/ps03696
ps03697	Scheppler, Philipp Jakob	https://rppd.lobid.org/ps03697
ps03698	Scherer, Carl Anton	https://rppd.lobid.org/ps03698
ps03699	Scherer, Friedrich	https://rppd.lobid.org/ps03699
ps03701	Scherer, Lieselotte	https://rppd.lobid.org/ps03701
ps03702	Scherpf, Wolfgang	https://rppd.lobid.org/ps03702
ps03703	Scherr, Julius Andreas	https://rppd.lobid.org/ps03703
ps03705	Scheuermann, Gerold Karl	https://rppd.lobid.org/ps03705
ps03708	Schiefer, Anton	https://rppd.lobid.org/ps03708
ps03709	Roth, Ingeborg	https://rppd.lobid.org/ps03709
ps03710	Schiele-Roth, Ingeborg	https://rppd.lobid.org/ps03710
ps03711	Schifferdecker, Heinz	https://rppd.lobid.org/ps03711
ps03712	Schiller, Johannes	https://rppd.lobid.org/ps03712
ps03713	Schilling, Heinrich Andreas	https://rppd.lobid.org/ps03713
ps03714	Schiltenwolf, Marcus	https://rppd.lobid.org/ps03714
ps03716	Schimmelpenning, Jochen G.	https://rppd.lobid.org/ps03716
ps03717	Schimper, Georg Wilhelm	https://rppd.lobid.org/ps03717
ps03719	Sindelar, Václev	https://rppd.lobid.org/ps03719
ps03720	Schindelar, Wenzel	https://rppd.lobid.org/ps03720
ps03721	Böhm, Agnes	https://rppd.lobid.org/ps03721
ps03722	Schindelar-Böhm, Agnes	https://rppd.lobid.org/ps03722
ps03724	Schindler, Wilhelm Ludwig	https://rppd.lobid.org/ps03724
ps03725	Schineller, Ludwig	https://rppd.lobid.org/ps03725
ps03726	Schirmer, Aloys	https://rppd.lobid.org/ps03726
ps03727	Schirmer, Christoph	https://rppd.lobid.org/ps03727
ps03728	Schlegel, Wolfgang	https://rppd.lobid.org/ps03728
ps03731	Schleip, Johann Heinrich	https://rppd.lobid.org/ps03731
ps03733	Schlesinger, Johann Adam	https://rppd.lobid.org/ps03733
ps03734	Schlesinger, Johann Jakob	https://rppd.lobid.org/ps03734
ps03735	Schley, Johann Thomas	https://rppd.lobid.org/ps03735
ps03736	Schlicher, Daniel	https://rppd.lobid.org/ps03736
ps03737	Schlicher, Walter	https://rppd.lobid.org/ps03737
ps03738	Schlicht, Abel	https://rppd.lobid.org/ps03738
ps03739	Schlichten, Johann Franz ¬von¬	https://rppd.lobid.org/ps03739
ps03740	Schlichten, Jan Philips van der	https://rppd.lobid.org/ps03740
ps03741	Schlick, Arnold	https://rppd.lobid.org/ps03741
ps03743	Schlimmer, Gerhard	https://rppd.lobid.org/ps03743
ps03744	Schlinck, Heinrich	https://rppd.lobid.org/ps03744
ps03745	Schlosser, Benno K.	https://rppd.lobid.org/ps03745
ps03747	Schmalenberger, Otto	https://rppd.lobid.org/ps03747
ps03748	Schmalfuß, Peter	https://rppd.lobid.org/ps03748
ps03749	Schmlz, Johann Heinrich Christian	https://rppd.lobid.org/ps03749
ps03750	Schmauß, Fridedrich Riitter ¬von¬	https://rppd.lobid.org/ps03750
ps03753	Schmenger, Thomas	https://rppd.lobid.org/ps03753
ps03754	Schmidt, Franz	https://rppd.lobid.org/ps03754
ps03755	Schmidt, Franz	https://rppd.lobid.org/ps03755
ps03756	Schmidt, Hans	https://rppd.lobid.org/ps03756
ps03757	Schmidt, Harald	https://rppd.lobid.org/ps03757
ps03761	Schmidt, Ludwig	https://rppd.lobid.org/ps03761
ps03762	Schmidt, Philipp Christian	https://rppd.lobid.org/ps03762
ps03763	Schmidt, Philipp Daniel	https://rppd.lobid.org/ps03763
ps03765	Eberhard, Monica	https://rppd.lobid.org/ps03765
ps03766	Schmidt-Eberhard, Monica	https://rppd.lobid.org/ps03766
ps03768	Schmidt-Faber, Georg	https://rppd.lobid.org/ps03768
ps03769	Heinike, Valy	https://rppd.lobid.org/ps03769
ps03770	Schmidt-Heinike, Valy	https://rppd.lobid.org/ps03770
ps03771	Schmidtmann, Johann Daniel	https://rppd.lobid.org/ps03771
ps03772	Schmitt, Christiana Jiménez	https://rppd.lobid.org/ps03772
ps03773	Schmitt, Emilie	https://rppd.lobid.org/ps03773
ps03774	Schmitt, Eugen	https://rppd.lobid.org/ps03774
ps03776	Schmitt, Friedrich	https://rppd.lobid.org/ps03776
ps03777	Schmitt, Georg Philip	https://rppd.lobid.org/ps03777
ps03780	Schmitt, Konrad	https://rppd.lobid.org/ps03780
ps03781	Schmitt, Kurt	https://rppd.lobid.org/ps03781
ps03783	Schmitt, Michael	https://rppd.lobid.org/ps03783
ps03785	Schmitt, Nikolaus	https://rppd.lobid.org/ps03785
ps03786	Schmitt, Renate	https://rppd.lobid.org/ps03786
ps03788	Schmitt, Werner	https://rppd.lobid.org/ps03788
ps03789	Groß, Otto	https://rppd.lobid.org/ps03789
ps03790	Schmitt-Groß, Otto	https://rppd.lobid.org/ps03790
ps03792	Schmitt-Walter, Karl	https://rppd.lobid.org/ps03792
ps03794	Epper, Joseph	https://rppd.lobid.org/ps03794
ps03795	Schmitz-Epper, Joseph	https://rppd.lobid.org/ps03795
ps03797	Schmolze, Carl Heinrich	https://rppd.lobid.org/ps03797
ps03798	Schmolze, Carl Hermann	https://rppd.lobid.org/ps03798
ps03799	Schneckenburger, Elisabeth	https://rppd.lobid.org/ps03799
ps03800	Schnei, Franz	https://rppd.lobid.org/ps03800
ps03802	Schneickert, Theo	https://rppd.lobid.org/ps03802
ps03803	Schneider, Alfons	https://rppd.lobid.org/ps03803
ps03804	Schneider, Alfred	https://rppd.lobid.org/ps03804
ps03806	Schneider, Erika	https://rppd.lobid.org/ps03806
ps03808	Schneider, Georg	https://rppd.lobid.org/ps03808
ps03809	Schneider, Gretel	https://rppd.lobid.org/ps03809
ps03810	Schneider, Harald	https://rppd.lobid.org/ps03810
ps03812	Schneider, Hermann	https://rppd.lobid.org/ps03812
ps03813	Schneider, Hermann	https://rppd.lobid.org/ps03813
ps03815	Schneider, Karl Heinz	https://rppd.lobid.org/ps03815
ps03817	Schneider, Lothar Karl	https://rppd.lobid.org/ps03817
ps03820	Schneider, Otto	https://rppd.lobid.org/ps03820
ps03823	Schneider, Rolf-René	https://rppd.lobid.org/ps03823
ps03825	Schneider, Veronika	https://rppd.lobid.org/ps03825
ps03826	Wilhelm Michael	https://rppd.lobid.org/ps03826
ps03827	Perhobstler	https://rppd.lobid.org/ps03827
ps03828	Schneider, Wilhelm Michael	https://rppd.lobid.org/ps03828
ps03829	Schneider-Baumbauer, Reinhold [Pseud.]	https://rppd.lobid.org/ps03829
ps03830	Schoch, Johann	https://rppd.lobid.org/ps03830
ps03831	Schöberl, Franz	https://rppd.lobid.org/ps03831
ps03833	Schöffler, Moritz	https://rppd.lobid.org/ps03833
ps03834	Schön, Hans	https://rppd.lobid.org/ps03834
ps03835	Knauff, Hanni	https://rppd.lobid.org/ps03835
ps03838	Schöndube, Otto	https://rppd.lobid.org/ps03838
ps03839	Schöneberg, Egon Franz	https://rppd.lobid.org/ps03839
ps03840	Schöneich, Horst	https://rppd.lobid.org/ps03840
ps03841	Schöpfer, Franziska	https://rppd.lobid.org/ps03841
ps03842	Schloo, Hans-Werner	https://rppd.lobid.org/ps03842
ps03843	Schollenberger, Helmut	https://rppd.lobid.org/ps03843
ps03844	Schäfer, Karin	https://rppd.lobid.org/ps03844
ps03847	Schopmann, Johann Jakob	https://rppd.lobid.org/ps03847
ps03848	Schopper, Jakob	https://rppd.lobid.org/ps03848
ps03849	Schorr von Hasel, Jakob	https://rppd.lobid.org/ps03849
ps03850	Schott, Hermann Simon	https://rppd.lobid.org/ps03850
ps03852	Schowalter, Jakob Abraham	https://rppd.lobid.org/ps03852
ps03856	Schraudolph, Johann Baptist	https://rppd.lobid.org/ps03856
ps03859	Schreiber, Ulrich	https://rppd.lobid.org/ps03859
ps03864	Schreiner, Werner	https://rppd.lobid.org/ps03864
ps03865	Schröck, Jakob	https://rppd.lobid.org/ps03865
ps03867	Schubart, Carl Ludwig	https://rppd.lobid.org/ps03867
ps03868	Schuber, Nikolaus	https://rppd.lobid.org/ps03868
ps03869	Schubert, Eva	https://rppd.lobid.org/ps03869
ps03870	Schubert, Johannes	https://rppd.lobid.org/ps03870
ps03871	Schubert, Sabine	https://rppd.lobid.org/ps03871
ps03872	Schubert, Thomas	https://rppd.lobid.org/ps03872
ps03873	Andres, Verena	https://rppd.lobid.org/ps03873
ps03875	Blümling, Georg	https://rppd.lobid.org/ps03875
ps03876	Schubert-Blümling, Georg	https://rppd.lobid.org/ps03876
ps03877	Schuberth, Josef	https://rppd.lobid.org/ps03877
ps03878	Schuck, Kurt	https://rppd.lobid.org/ps03878
ps03880	Schüler, Friedrich	https://rppd.lobid.org/ps03880
ps03882	Schütz, Fred	https://rppd.lobid.org/ps03882
ps03883	Schüz, Christian Georg d.Ae	https://rppd.lobid.org/ps03883
ps03885	Schuh, Kaarl	https://rppd.lobid.org/ps03885
ps03886	Schuhmacher, Richard	https://rppd.lobid.org/ps03886
ps03887	Schüler, Alfred	https://rppd.lobid.org/ps03887
ps03888	Schuler, Karl Joseph	https://rppd.lobid.org/ps03888
ps03889	Schuler, Maximilian	https://rppd.lobid.org/ps03889
ps03890	Schulte, Wilhelm	https://rppd.lobid.org/ps03890
ps03897	Bipontinus, Carl Heinrich	https://rppd.lobid.org/ps03897
ps03898	Schultz-Bipontinus, Carl Heinrich	https://rppd.lobid.org/ps03898
ps03899	Maybauer, Ulrich	https://rppd.lobid.org/ps03899
ps03900	Schultz-Maybauer, Ulrich	https://rppd.lobid.org/ps03900
ps03901	Schulz, W. D.	https://rppd.lobid.org/ps03901
ps03902	Vobach, Jo	https://rppd.lobid.org/ps03902
ps03906	Franz, Konstantin	https://rppd.lobid.org/ps03906
ps03907	Schulze-Franz, Konstantin	https://rppd.lobid.org/ps03907
ps03908	Schumacher, Karl	https://rppd.lobid.org/ps03908
ps03909	Schumacher, Theodor	https://rppd.lobid.org/ps03909
ps03910	Schumann, Heiner	https://rppd.lobid.org/ps03910
ps03912	Schunck, Friedrich Daniel	https://rppd.lobid.org/ps03912
ps03913	Schup, Otto	https://rppd.lobid.org/ps03913
ps03914	Schuschu, Marcel	https://rppd.lobid.org/ps03914
ps03916	Hennings, Annemarie	https://rppd.lobid.org/ps03916
ps03917	Schütt-Hennings, Annemarie	https://rppd.lobid.org/ps03917
ps03918	Schwab, Fritz	https://rppd.lobid.org/ps03918
ps03919	Schwaab, Fritz	https://rppd.lobid.org/ps03919
ps03921	Schwaab, John	https://rppd.lobid.org/ps03921
ps03922	Schwaab, Tosca Martha	https://rppd.lobid.org/ps03922
ps03924	Schwallo, Heinrich	https://rppd.lobid.org/ps03924
ps03925	Schwalm, Hans-Dieter	https://rppd.lobid.org/ps03925
ps03926	Schwamm, Hermann	https://rppd.lobid.org/ps03926
ps03927	Schwanckhardt, Johann Melchior Conrad	https://rppd.lobid.org/ps03927
ps03932	Schwarz, Edith Ingeborg	https://rppd.lobid.org/ps03932
ps03933	Scharz, Robert	https://rppd.lobid.org/ps03933
ps03934	Schwarz, Rudolf	https://rppd.lobid.org/ps03934
ps03935	Schwarz, Wilhelm	https://rppd.lobid.org/ps03935
ps03936	Erlburg, L. v.	https://rppd.lobid.org/ps03936
ps03937	Schwarzenau, Maria v.	https://rppd.lobid.org/ps03937
ps03938	Schwarzmann, Joseph	https://rppd.lobid.org/ps03938
ps03939	Risch, Erica	https://rppd.lobid.org/ps03939
ps03940	Schwarz-Risch, Erica	https://rppd.lobid.org/ps03940
ps03941	Schwebel, Johannes	https://rppd.lobid.org/ps03941
ps03942	Schweder, Stephan	https://rppd.lobid.org/ps03942
ps03943	Schwedt, Ernst Henning	https://rppd.lobid.org/ps03943
ps03944	Schweier, Marion	https://rppd.lobid.org/ps03944
ps03946	Schweizer, Franz	https://rppd.lobid.org/ps03946
ps03947	Schweizer, Hans-Jürgen	https://rppd.lobid.org/ps03947
ps03948	Schwenke, Heidrun	https://rppd.lobid.org/ps03948
ps03950	Schweyer, Jeremias Karl	https://rppd.lobid.org/ps03950
ps03951	Schwind, Daniel	https://rppd.lobid.org/ps03951
ps03952	Schwöbel, Otto	https://rppd.lobid.org/ps03952
ps03953	Disenberger, Karl	https://rppd.lobid.org/ps03953
ps03955	Schworm, Willy	https://rppd.lobid.org/ps03955
ps03959	Seefelder, Matthias	https://rppd.lobid.org/ps03959
ps03960	Seekatz, Johann Ludwig	https://rppd.lobid.org/ps03960
ps03961	Seel, Otto	https://rppd.lobid.org/ps03961
ps03962	Seeling, Werner	https://rppd.lobid.org/ps03962
ps03963	Seelmann, Johann Andreas	https://rppd.lobid.org/ps03963
ps03965	Sehi, Meinrad	https://rppd.lobid.org/ps03965
ps03968	Seiter, Johanna	https://rppd.lobid.org/ps03968
ps03969	Seiter, Karl	https://rppd.lobid.org/ps03969
ps03970	Seiter, Otto	https://rppd.lobid.org/ps03970
ps03971	Seiter, Robert	https://rppd.lobid.org/ps03971
ps03973	Seither, Klaus	https://rppd.lobid.org/ps03973
ps03975	Seitz, otto	https://rppd.lobid.org/ps03975
ps03977	Seligmann, Moses	https://rppd.lobid.org/ps03977
ps03978	Sellinger, Josef	https://rppd.lobid.org/ps03978
ps03979	Sellner, Josef	https://rppd.lobid.org/ps03979
ps03980	Seltzer, Ernst Günther	https://rppd.lobid.org/ps03980
ps03981	Seidel, Hertha	https://rppd.lobid.org/ps03981
ps03982	Seltzer-Seidel, Hertha	https://rppd.lobid.org/ps03982
ps03983	Semar, Sepp	https://rppd.lobid.org/ps03983
ps03985	Senkenberg, Karl	https://rppd.lobid.org/ps03985
ps03987	Serini, Philipp Jakob	https://rppd.lobid.org/ps03987
ps03988	Serr, Johann Jakob	https://rppd.lobid.org/ps03988
ps03989	Sessig, Robert	https://rppd.lobid.org/ps03989
